665525,1,,,,
665525,2,,,,
665525,3,,,,
665525,4,,,,
665525,5,,,,
665525,6,,,,
665525,7,,,,
665525,8,,,,
665525,9,,,,
665525,10,,,,
665525,11,,,,
665525,12,,,,
665525,13,,,,
665525,14,,,,
665525,15,,,,
665525,16,134,0,0,0
665525,17,,,,
665525,18,,,,
665525,19,,,,
665525,20,,,,
665525,21,,,,
665525,22,,,,
665525,23,,,,
665525,24,,,,
665525,25,,,,
665525,26,,,,
665525,27,,,,
665525,28,,,,
665525,29,,,,
665525,30,,,,
665525,31,,,,
665525,32,,,,
665525,33,,,,
665525,34,,,,
665525,35,,,,
665525,36,,,,
665525,37,,,,
665525,38,,,,
665525,39,,,,
665525,40,,,,
665525,41,,,,
665525,42,,,,
665525,43,,,,
665525,44,,,,
665525,45,,,,
665525,46,,,,
665525,47,,,,
665525,48,,,,
665525,49,,,,
665525,50,,,,
665525,51,,,,
665525,52,,,,
665525,53,,,,
665525,54,,,,
665525,55,,,,
665525,56,,,,
665525,57,,,,
665525,58,,,,
665525,59,,,,
665525,60,1,0,0,0
665525,61,,,,
665525,62,,,,
665525,63,,,,
665525,64,,,,
665525,65,,,,
665525,66,,,,
665525,67,,,,
665525,68,,,,
665525,69,,,,
665525,70,,,,
665525,71,,,,
665525,72,,,,
665525,73,,,,
665525,74,,,,
665525,75,,,,
665525,76,,,,
665525,77,,,,
665525,78,,,,
665525,79,,,,
665525,80,,,,
665525,81,,,,
665525,82,,,,
665525,83,,,,
665525,84,,,,
665525,85,,,,
665525,86,,,,
665525,87,,,,
665525,88,,,,
665525,89,,,,
665525,90,,,,
665525,91,,,,
665525,92,,,,
665525,93,,,,
665525,94,,,,
665525,95,,,,
665525,96,,,,
665525,97,,,,
665525,98,,,,
665525,99,,,,
665525,100,,,,
665525,101,,,,
665525,102,,,,
665525,103,,,,
665525,104,,,,
665525,105,,,,
665525,106,,,,
665525,107,,,,
665525,108,,,,
665525,109,,,,
665525,110,,,,
665525,111,,,,
665525,112,,,,
665525,113,,,,
665525,114,,,,
665525,115,,,,
665525,116,,,,
665525,117,,,,
665525,118,,,,
665525,119,,,,
665525,120,,,,
665525,121,,,,
665525,122,,,,
665525,123,,,,
665525,124,,,,
665525,125,,,,
665525,126,,,,
665525,127,,,,
665525,128,,,,
665525,129,,,,
665525,130,,,,
665525,131,,,,
665525,132,,,,
665525,133,,,,
665525,134,,,,
665525,135,,,,
665525,136,,,,
665525,137,,,,
665525,138,,,,
665525,139,,,,
665525,140,,,,
665525,141,,,,
665525,142,,,,
665525,143,,,,
665525,144,,,,
665525,145,,,,
665525,146,,,,
665525,147,,,,
665525,148,,,,
665525,149,,,,
665525,150,,,,
665525,151,,,,
665525,152,,,,
665525,153,,,,
665525,154,,,,
665525,155,,,,
665525,156,,,,
665525,157,,,,
665525,158,,,,
665525,159,,,,
665525,160,,,,
