600032,1,162,3,0,0
600032,2,,,,
600032,3,2,1,0,0
600032,4,2,1,0,0
600032,5,4,1,0,0
600032,6,2,0,0,0
600032,7,,,,
600032,8,2,1,0,0
600032,9,2,1,0,0
600032,10,2,1,0,0
600032,11,4,3,0,0
600032,12,2,1,0,0
600032,13,3,1,0,0
600032,14,2,1,0,0
600032,15,3,1,0,0
600032,16,2,0,0,0
600032,17,,,,
600032,18,3,2,0,0
600032,19,2,1,0,0
600032,20,2,1,0,0
600032,21,5,3,0,0
600032,22,,,,
600032,23,2,1,0,0
600032,24,3,1,0,0
600032,25,2,1,0,0
600032,26,2,0,0,0
600032,27,5,0,0,0
600032,28,,,,
600032,29,3,2,0,0
600032,30,10,0,0,0
600032,31,,,,
600032,32,2,1,0,0
600032,33,2,1,0,0
600032,34,4,1,0,0
600032,35,2,1,0,0
600032,36,1,1,0,0
600032,37,3,2,0,0
600032,38,1,0,0,0
600032,39,,,,
600032,40,2,1,0,0
600032,41,2,1,0,0
600032,42,,,,
600032,43,5,1,0,0
600032,44,1,1,0,0
600032,45,3,1,0,0
600032,46,2,1,0,0
600032,47,2,1,0,0
600032,48,2,1,0,0
600032,49,1,1,0,0
600032,50,3,1,0,0
600032,51,,,,
600032,52,2,0,0,0
600032,53,1,0,0,0
600032,54,1,1,0,0
600032,55,2,1,0,0
600032,56,3,2,0,0
600032,57,,,,
600032,58,4,1,0,0
600032,59,2,0,0,0
600032,60,2,1,0,0
600032,61,5,1,0,0
600032,62,1,1,0,0
600032,63,2,1,0,0
600032,64,2,1,0,0
600032,65,,,,
600032,66,,,,
600032,67,3,2,0,0
600032,68,1,1,0,0
600032,69,4,2,0,0
600032,70,,,,
600032,71,,,,
600032,72,2,1,0,0
600032,73,,,,
600032,74,3,1,0,0
600032,75,1,0,0,0
600032,76,5,2,0,0
600032,77,,,,
600032,78,2,1,0,0
600032,79,,,,
600032,80,,,,
600032,81,3,2,0,0
600032,82,2,1,0,0
600032,83,2,1,0,0
600032,84,2,1,0,0
600032,85,2,1,0,0
600032,86,6,1,0,0
600032,87,1,1,0,0
600032,88,,,,
600032,89,1,1,0,0
600032,90,,,,
600032,91,2,1,0,0
600032,92,2,1,0,0
600032,93,2,1,0,0
600032,94,3,0,0,0
600032,95,,,,
600032,96,3,1,0,0
600032,97,1,1,0,0
600032,98,1,1,0,0
600032,99,3,1,0,0
600032,100,1,1,0,0
600032,101,,,,
600032,102,1,1,0,0
600032,103,1,1,0,0
600032,104,2,1,0,0
600032,105,,,,
600032,106,3,2,0,0
600032,107,3,0,0,0
600032,108,5,3,0,0
600032,109,4,1,0,0
600032,110,3,2,0,0
600032,111,1,0,0,0
600032,112,1,1,0,0
600032,113,3,0,0,0
600032,114,2,1,0,0
600032,115,1,1,0,0
600032,116,1,1,0,0
600032,117,2,0,0,0
600032,118,2,1,0,0
600032,119,3,1,0,0
600032,120,2,1,0,0
600032,121,2,1,0,0
600032,122,2,1,0,0
600032,123,2,1,0,0
600032,124,2,1,0,0
600032,125,,,,
600032,126,,,,
600032,127,3,1,0,0
600032,128,2,0,0,0
600032,129,2,1,0,0
600032,130,,,,
600032,131,4,0,1,0
600032,132,1,0,0,0
600032,133,3,1,0,0
600032,134,2,1,0,0
600032,135,1,0,0,0
600032,136,,,,
600032,137,1,0,0,0
600032,138,6,0,0,0
600032,139,1,0,0,0
600032,140,,,,
600032,141,2,0,0,0
600032,142,4,0,0,0
600032,143,,,,
600032,144,6,0,0,0
600032,145,6,0,0,0
600032,146,1,0,0,0
600032,147,1,0,0,0
600032,148,,,,
600032,149,1,0,0,0
600032,150,1,0,0,0
600032,151,3,0,0,0
600032,152,7,0,0,0
600032,153,,,,
600032,154,1,0,0,0
600032,155,1,0,0,0
600032,156,10,0,0,0
600032,157,1,0,0,0
600032,158,2,0,0,0
600032,159,1,0,0,0
600032,160,1,0,0,0
600032,161,1,0,0,0
600032,162,,,,
600032,163,,,,
600032,164,1,0,0,0
600032,165,2,1,0,0
600032,166,1,0,0,0
600032,167,1,0,0,0
600032,168,2,0,0,0
600032,169,1,0,0,0
600032,170,1,0,0,0
600032,171,5,0,0,0
600032,172,,,,
600032,173,1,0,0,0
600032,174,,,,
600032,175,1,0,0,0
600032,176,4,0,0,0
600032,177,,,,
600032,178,3,1,0,0
600032,179,,,,
600032,180,3,1,0,0
600032,181,3,2,0,0
600032,182,2,1,0,0
600032,183,,,,
600032,184,2,1,0,0
600032,185,,,,
600032,186,1,0,0,0
600032,187,4,1,0,0
600032,188,,,,
600032,189,3,1,0,0
600032,190,,,,
600032,191,,,,
600032,192,2,1,0,0
600032,193,2,0,0,0
600032,194,2,1,0,0
600032,195,,,,
600032,196,,,,
600032,197,3,2,0,0
600032,198,2,0,0,0
600032,199,,,,
600032,200,,,,
600032,201,1,0,0,0
600032,202,2,1,0,0
600032,203,,,,
600032,204,2,1,0,0
600032,205,2,1,0,0
600032,206,1,0,0,0
600032,207,,,,
600032,208,3,1,1,0
600032,209,2,1,0,0
600032,210,4,2,0,0
600032,211,1,0,0,0
600032,212,1,0,0,0
600032,213,,,,
600032,214,3,1,0,0
600032,215,8,0,0,0
600032,216,3,1,0,0
600032,217,2,1,0,0
600032,218,1,1,0,0
600032,219,,,,
600032,220,2,0,0,0
600032,221,,,,
600032,222,2,1,0,0
600032,223,2,1,0,0
600032,224,3,1,0,0
600032,225,,,,
600032,226,2,1,0,0
600032,227,4,3,0,0
600032,228,6,1,0,0
600032,229,2,1,0,0
600032,230,2,1,0,0
600032,231,2,1,0,0
600032,232,2,1,0,0
600032,233,2,1,0,0
600032,234,2,1,0,0
600032,235,,,,
600032,236,4,1,0,0
600032,237,2,1,0,0
600032,238,2,1,0,0
600032,239,5,1,0,0
600032,240,5,2,0,0
600032,241,2,1,0,0
600032,242,2,1,0,0
600032,243,4,1,0,0
600032,244,3,1,0,0
600032,245,6,2,0,0
600032,246,,,,
600032,247,1,0,0,0
600032,248,2,1,0,0
600032,249,2,1,0,0
600032,250,2,1,0,0
600032,251,2,1,0,0
600032,252,1,0,0,0
600032,253,0,0,1,0
600032,254,,,,
600032,255,2,1,0,0
600032,256,2,1,0,0
600032,257,,,,
600032,258,4,2,0,0
600032,259,3,1,0,0
600032,260,2,1,0,0
600032,261,1,0,0,0
600032,262,2,1,0,0
600032,263,2,1,0,0
600032,264,,,,
600032,265,,,,
600032,266,,,,
600032,267,2,1,1,0
600032,268,5,1,0,0
600032,269,2,1,0,0
600032,270,6,1,0,0
600032,271,,,,
600032,272,3,1,0,0
600032,273,3,1,0,0
600032,274,2,1,0,0
600032,275,2,0,0,0
600032,276,2,1,0,0
600032,277,1,0,0,0
600032,278,2,1,0,0
600032,279,2,1,0,0
600032,280,1,0,0,0
600032,281,2,0,0,0
600032,282,2,0,0,0
600032,283,,,,
600032,284,7,1,0,0
600032,285,,,,
600032,286,1,1,0,0
600032,287,9,3,0,0
600032,288,2,0,0,0
600032,289,,,,
600032,290,4,0,0,0
600032,291,13,2,0,0
600032,292,7,1,0,0
600032,293,,,,
600032,294,,,,
600032,295,1,0,0,0
