765821,1,,,,
765821,2,,,,
765821,3,,,,
765821,4,,,,
765821,5,,,,
765821,6,2,0,0,0
765821,7,,,,
765821,8,,,,
765821,9,,,,
765821,10,,,,
765821,11,,,,
765821,12,,,,
765821,13,45,0,0,0
765821,14,,,,
765821,15,,,,
765821,16,29,0,0,0
765821,17,,,,
765821,18,,,,
765821,19,,,,
765821,20,,,,
765821,21,,,,
765821,22,,,,
765821,23,,,,
765821,24,,,,
765821,25,,,,
765821,26,,,,
765821,27,,,,
765821,28,,,,
765821,29,,,,
765821,30,,,,
765821,31,,,,
765821,32,10,0,0,0
765821,33,3,0,0,0
765821,34,,,,
765821,35,,,,
765821,36,,,,
765821,37,,,,
765821,38,,,,
765821,39,,,,
765821,40,,,,
765821,41,4,1,0,0
765821,42,,,,
765821,43,,,,
765821,44,3,0,0,0
765821,45,10,0,0,0
765821,46,,,,
765821,47,,,,
765821,48,,,,
765821,49,,,,
765821,50,35,2,0,0
765821,51,,,,
765821,52,,,,
765821,53,,,,
765821,54,92,1,0,0
765821,55,,,,
765821,56,,,,
765821,57,28,1,0,0
765821,58,,,,
765821,59,,,,
765821,60,,,,
765821,61,,,,
765821,62,,,,
765821,63,,,,
765821,64,,,,
765821,65,,,,
765821,66,,,,
765821,67,,,,
765821,68,12,0,0,0
765821,69,35,1,0,0
765821,70,1,0,0,0
765821,71,,,,
765821,72,,,,
765821,73,8,3,0,0
765821,74,,,,
765821,75,,,,
765821,76,,,,
765821,77,,,,
765821,78,,,,
765821,79,5,0,0,0
765821,80,,,,
765821,81,,,,
765821,82,,,,
765821,83,,,,
765821,84,,,,
765821,85,,,,
765821,86,,,,
765821,87,,,,
765821,88,,,,
765821,89,3,1,0,0
765821,90,,,,
765821,91,,,,
765821,92,,,,
765821,93,,,,
765821,94,1,0,0,0
765821,95,,,,
765821,96,,,,
765821,97,,,,
765821,98,,,,
765821,99,,,,
765821,100,,,,
765821,101,5,1,0,0
765821,102,,,,
765821,103,,,,
765821,104,,,,
765821,105,,,,
765821,106,,,,
765821,107,,,,
765821,108,,,,
765821,109,,,,
765821,110,,,,
765821,111,3,1,0,0
765821,112,,,,
765821,113,,,,
765821,114,,,,
765821,115,,,,
765821,116,,,,
765821,117,,,,
765821,118,,,,
765821,119,,,,
765821,120,,,,
765821,121,,,,
765821,122,,,,
765821,123,,,,
765821,124,,,,
765821,125,,,,
765821,126,,,,
765821,127,2,0,0,0
765821,128,,,,
765821,129,,,,
765821,130,,,,
765821,131,,,,
765821,132,,,,
765821,133,,,,
765821,134,,,,
765821,135,,,,
765821,136,,,,
765821,137,,,,
765821,138,,,,
765821,139,,,,
765821,140,3,0,0,0
765821,141,,,,
765821,142,4,1,0,0
765821,143,,,,
765821,144,,,,
765821,145,,,,
765821,146,,,,
765821,147,,,,
765821,148,,,,
765821,149,,,,
765821,150,,,,
765821,151,,,,
765821,152,1,0,0,0
765821,153,4,1,0,0
765821,154,10,1,0,0
765821,155,,,,
765821,156,,,,
765821,157,36,0,0,0
765821,158,,,,
765821,159,,,,
765821,160,,,,
765821,161,,,,
765821,162,8,1,0,0
765821,163,3,1,0,0
765821,164,,,,
765821,165,,,,
765821,166,,,,
765821,167,,,,
765821,168,,,,
765821,169,,,,
765821,170,,,,
765821,171,,,,
765821,172,,,,
765821,173,,,,
765821,174,,,,
765821,175,,,,
765821,176,,,,
765821,177,,,,
765821,178,,,,
765821,179,,,,
765821,180,,,,
765821,181,,,,
765821,182,,,,
765821,183,,,,
765821,184,,,,
765821,185,,,,
765821,186,,,,
765821,187,,,,
765821,188,,,,
765821,189,,,,
765821,190,,,,
765821,191,26,0,0,0
765821,192,,,,
765821,193,,,,
765821,194,,,,
765821,195,,,,
765821,196,,,,
765821,197,,,,
765821,198,,,,
765821,199,7,2,0,0
765821,200,,,,
765821,201,,,,
765821,202,,,,
765821,203,,,,
765821,204,,,,
765821,205,,,,
765821,206,,,,
765821,207,,,,
765821,208,,,,
765821,209,,,,
765821,210,5,2,0,0
765821,211,,,,
765821,212,2,1,0,0
765821,213,,,,
765821,214,,,,
765821,215,,,,
765821,216,,,,
765821,217,,,,
765821,218,,,,
