608688,1,,,,,0.16355443000793457
608688,2,,,,,0.19620251655578613
608688,3,2,1,0,0,1.5550057888031006
608688,4,,,,,0.2507975101470947
608688,5,2,1,0,0,1.6043529510498047
608688,6,,,,,0.18082714080810547
608688,7,1,0,0,0,1.6939151287078857
608688,8,5,1,0,0,1.2464747428894043
608688,9,1,0,0,0,1.9960551261901855
608688,10,4,1,0,0,2.1829049587249756
608688,11,,,,,0.18062543869018555
608688,12,3,1,0,0,1.5009512901306152
608688,13,2,1,0,0,2.089231491088867
608688,14,3,0,0,0,1.5322628021240234
608688,15,3,1,0,0,1.6234116554260254
608688,16,2,1,0,0,1.4359066486358643
608688,17,2,1,0,0,1.2472174167633057
608688,18,5,0,0,0,1.2987933158874512
608688,19,3,1,0,0,2.160569667816162
608688,20,20,5,0,0,1.3734841346740723
608688,21,31,1,0,0,1.346123456954956
608688,22,3,0,0,0,1.966567039489746
608688,23,35,0,0,0,1.7144136428833008
608688,24,3,1,0,0,1.9535562992095947
608688,25,,,,,0.1860802173614502
608688,26,20,1,0,0,1.8329484462738037
608688,27,,,,,0.20223426818847656
608688,28,,,,,0.21414494514465332
608688,29,3,1,0,0,1.828031063079834
608688,30,27,1,0,0,1.4260706901550293
608688,31,12,1,0,0,1.5023579597473145
608688,32,,,,,0.2081296443939209
608688,33,5,0,0,0,2.043184995651245
608688,34,3,1,0,0,2.202054977416992
608688,35,2,1,0,0,1.7706198692321777
608688,36,2,1,0,0,1.6827104091644287
608688,37,,,,,0.17034316062927246
608688,38,3,1,0,0,1.548631191253662
608688,39,2,1,0,0,1.2670607566833496
608688,40,2,1,0,0,2.08663272857666
608688,41,1,0,0,0,1.9240431785583496
608688,42,3,1,0,0,1.5910098552703857
608688,43,5,2,0,0,1.9016180038452148
608688,44,3,1,0,0,4.136213541030884
608688,45,3,1,0,0,1.834845781326294
608688,46,1,1,0,0,1.967449426651001
608688,47,2,1,0,0,1.2913298606872559
608688,48,2,0,0,0,3.61354923248291
608688,49,2,1,0,0,1.6404669284820557
