625647,1,230,18,3,0,6.373093366622925
625647,2,,,,,1.1986439228057861
625647,3,2,1,0,0,2.2498202323913574
625647,4,,,,,1.770796775817871
625647,5,1,1,0,0,1.6826272010803223
625647,6,1,0,0,0,1.6599087715148926
625647,7,,,,,0.6959545612335205
625647,8,,,,,0.6584322452545166
625647,9,,,,,0.6940228939056396
625647,10,,,,,0.6965439319610596
625647,11,2,1,0,0,1.7935781478881836
625647,12,6,1,0,0,2.211972713470459
625647,13,,,,,0.7065927982330322
625647,14,3,1,0,0,1.8146588802337646
625647,15,14,0,0,0,2.540801525115967
625647,16,,,,,0.8129830360412598
625647,17,6,1,0,0,2.6231844425201416
625647,18,3,1,0,0,2.4625799655914307
625647,19,,,,,1.513061761856079
625647,20,,,,,1.059178113937378
625647,21,,,,,0.7417442798614502
625647,22,15,1,0,0,2.511523962020874
625647,23,,,,,0.8394956588745117
625647,24,2,1,0,0,2.3300652503967285
625647,25,,,,,0.7611749172210693
625647,26,,,,,0.7202951908111572
625647,27,,,,,1.1523327827453613
625647,28,4,1,0,0,2.0108890533447266
625647,29,,,,,0.8032464981079102
625647,30,3,1,0,0,3.4262731075286865
625647,31,7,1,0,0,2.6233158111572266
625647,32,5,1,0,0,1.8942101001739502
625647,33,,,,,0.7134382724761963
625647,34,,,,,0.749802827835083
625647,35,5,1,0,0,2.4293758869171143
625647,36,2,1,0,0,1.8044102191925049
