691003,1,9.383734941482544,200,True,first page loading
691003,1,3.4324941635131836,200,True,KU input
691003,2,4.382439136505127,200,True,first page loading
691003,1,5.683645963668823,200,True,LV input
691003,1,3.0248119831085205,200,True,ground detail opened
691003,1,2.8294737339019775,200,True,ground detail opened
691003,1,5.024817943572998,200,True,ground detail opened
691003,1,7.256550073623657,200,True,ground detail opened
691003,1,8.949978828430176,200,True,ground detail opened
691003,1,11.01055908203125,200,True,ground detail opened
691003,1,12.665395975112915,200,True,ground detail opened
691003,1,4.640517950057983,200,True,ground detail opened
691003,1,7.913881063461304,200,True,ground detail opened
691003,1,18.938107013702393,200,True,ground detail opened
691003,1,20.38581919670105,200,True,ground detail opened
691003,1,8.71053695678711,200,True,ground detail opened
691003,1,18.194329977035522,200,True,ground detail opened
691003,1,24.94188690185547,200,True,ground detail opened
691003,1,13.107950210571289,200,True,ground detail opened
691003,1,28.26482892036438,200,True,ground detail opened
691003,1,29.71025800704956,200,True,ground detail opened
691003,1,14.046489000320435,200,True,ground detail opened
691003,1,28.81413197517395,200,True,ground detail opened
691003,1,26.048728227615356,200,True,ground detail opened
691003,1,3.3138818740844727,200,True,ground detail opened
691003,1,38.96356415748596,200,True,ground detail opened
691003,1,15.23593783378601,200,True,ground detail opened
691003,1,23.994211196899414,200,True,ground detail opened
691003,1,3.331310749053955,200,True,ground detail opened
691003,1,46.1850528717041,200,True,ground detail opened
691003,1,1.6610538959503174,200,True,ground detail opened
691003,1,2.8369650840759277,200,True,ground detail opened
691003,1,8.084845066070557,200,True,ground detail opened
691003,1,1.7772133350372314,200,True,ground detail opened
691003,1,1.9257967472076416,200,True,ground detail opened
691003,1,2.8267760276794434,200,True,ground detail opened
691003,1,6.350917100906372,200,True,ground detail opened
691003,1,9.237763166427612,200,True,ground detail opened
691003,1,1.7162981033325195,200,True,ground detail opened
691003,1,2.6840498447418213,200,True,ground detail opened
691003,1,18.480510234832764,200,True,ground detail opened
691003,1,18.287569046020508,200,True,ground detail opened
